Běleč	13.9929823|50.0561694|Kladno|Středočeský kraj	14.8372568|49.543679|Tábor|Jihočeský kraj	16.383135|49.4339358|Brno-venkov|Jihomoravský kraj
Běleč nad Orlicí	15.9427055|50.1979812|Hradec Králové|Královéhradecký kraj
Bělkovice - Lašťany	17.317189|49.6686571|Olomouc|Olomoucký kraj
Běloky	14.2207622|50.131439|Kladno|Středočeský kraj
Bělotín	17.8065479|49.5912004|Přerov|Olomoucký kraj
Bělov	17.4847789|49.2159901|Zlín|Zlínský kraj
Bělušice	15.3219014|50.0690719|Kolín|Středočeský kraj
Benátky	16.3267466|49.8541873|Svitavy|Pardubický kraj	15.7359958|50.3101917|Hradec Králové|Královéhradecký kraj
Benátky nad Jizerou	14.8245121|50.2891605|Mladá Boleslav|Středočeský kraj
Benecko	15.5481721|50.6663334|Semily|Liberecký kraj
Benešov	14.6873698|49.7837821|Benešov|Středočeský kraj
Benešovice	12.901699|49.726864|Tachov|Plzeňský kraj
Benešov nad Černou	14.6273712|48.7294068|Český Krumlov|Jihočeský kraj
Benešov nad Ploučnicí	14.3124003|50.7415917|Děčín|Ústecký kraj
Benešov u Semil	15.368378|50.6031581|Semily|Liberecký kraj
Benetice	15.8673363|49.297638|Třebíč|Kraj Vysočina
Benice	
Beňov	17.5013515|49.4173601|Přerov|Olomoucký kraj
Bernardov	15.3985676|50.0141309|Kutná Hora|Středočeský kraj
Bernartice	14.3810178|49.3688988|Písek|Jihočeský kraj	15.965826|50.6446826|Trutnov|Královéhradecký kraj	17.0782788|50.3898072|Jeseník|Olomoucký kraj	15.1291488|49.675566|Benešov|Středočeský kraj
Bernartice nad Odrou	17.9477845|49.6101073|Nový Jičín|Moravskoslezský kraj
Beroun	14.0862836|49.9672047|Beroun|Středočeský kraj
Beřovice	14.1235599|50.2690189|Kladno|Středočeský kraj
Běrunice	15.3335939|50.1857425|Nymburk|Středočeský kraj
Besednice	14.5568869|48.789989|Český Krumlov|Jihočeský kraj
Běšiny	13.3125767|49.3016091|Klatovy|Plzeňský kraj
Běštín	14.0162396|49.8073057|Beroun|Středočeský kraj
Běstovice	16.2109255|50.0201374|Ústí nad Orlicí|Pardubický kraj
Běstvina	15.5957677|49.8370345|Chrudim|Pardubický kraj
Bezděčí u Trnávky	16.7634387|49.6924025|Svitavy|Pardubický kraj
Bezdědovice	13.8799684|49.4441938|Strakonice|Jihočeský kraj
Bezděkov	13.2274693|49.3808012|Klatovy|Plzeňský kraj
Bezděkov nad Metují	16.2292405|50.5097377|Náchod|Královéhradecký kraj
Bezděkov pod Třemšínem	13.8784644|49.577103|Příbram|Středočeský kraj
Bezděz	14.7219841|50.5336423|Česká Lípa|Liberecký kraj
Bezdružice	12.971251|49.9066705|Tachov|Plzeňský kraj
Bezkov	15.9512524|48.871221|Znojmo|Jihomoravský kraj
Bezměrov	17.3347938|49.3298025|Kroměříž|Zlínský kraj
Bezno	14.7956262|50.3672883|Mladá Boleslav|Středočeský kraj
Bezuchov	17.6087813|49.4627273|Přerov|Olomoucký kraj
Bezvěrov	13.0590126|49.9950176|Plzeň-sever|Plzeňský kraj
Bílá	18.4529372|49.4420709|Frýdek-Místek|Moravskoslezský kraj	15.0354222|50.6648308|Liberec|Liberecký kraj
Bílá Hlína	14.9252574|50.5325039|Mladá Boleslav|Středočeský kraj
Bílá Lhota	16.9750798|49.7095287|Olomouc|Olomoucký kraj
Bílá Třemešná	15.7410196|50.4446489|Trutnov|Královéhradecký kraj
Bílá Voda	16.9164147|50.4420326|Jeseník|Olomoucký kraj
Bílčice	17.5655109|49.8696152|Bruntál|Moravskoslezský kraj
Bílence	13.5059099|50.4245571|Chomutov|Ústecký kraj
Bílé Podolí	15.4910272|49.9564857|Kutná Hora|Středočeský kraj
Bílé Poličany	15.7318848|50.3907942|Trutnov|Královéhradecký kraj
Bílichov	13.9163592|50.2620512|Kladno|Středočeský kraj
Bílina	13.7753594|50.5485474|Teplice|Ústecký kraj
Bílkovice	14.8609555|49.7597217|Benešov|Středočeský kraj
Bílov	18.0016118|49.73407|Nový Jičín|Moravskoslezský kraj	13.4248499|50.0178638|Plzeň-sever|Plzeňský kraj
Bílovec	18.0158193|49.7563861|Nový Jičín|Moravskoslezský kraj
Bílovice	17.5496162|49.0996492|Uherské Hradiště|Zlínský kraj
Bílovice - Lutotín	17.0432187|49.5109974|Prostějov|Olomoucký kraj
Bílovice nad Svitavou	16.6724753|49.2470777|Brno-venkov|Jihomoravský kraj
Bílsko	14.059008|49.1590449|Strakonice|Jihočeský kraj	17.0196761|49.6445606|Olomouc|Olomoucký kraj
Bílsko u Hořic	15.6005036|50.3693885|Jičín|Královéhradecký kraj
Bílý Kámen	15.5088366|49.4362433|Jihlava|Kraj Vysočina
Bílý Kostel nad Nisou	14.9244072|50.8231462|Liberec|Liberecký kraj
Bílý Potok	15.2221034|50.873742|Liberec|Liberecký kraj
Bílý Újezd	16.2252704|50.2384414|Rychnov nad Kněžnou|Královéhradecký kraj
Biřkov	13.2301558|49.5180562|Klatovy|Plzeňský kraj
Biskoupky	16.2812856|49.0976891|Brno-venkov|Jihomoravský kraj
Biskupice	17.7104273|49.0831077|Zlín|Zlínský kraj
Biskupice - Pulkov	16.0094547|49.038155|Třebíč|Kraj Vysočina
Bítouchov	14.889423|50.4757815|Mladá Boleslav|Středočeský kraj
Bítov	15.7289746|48.9362948|Znojmo|Jihomoravský kraj	18.0474916|49.800322|Nový Jičín|Moravskoslezský kraj
Bítovany	15.8646296|49.8972071|Chrudim|Pardubický kraj
Bítovčice	15.7340534|49.3680363|Jihlava|Kraj Vysočina
Bitozeves	13.6406935|50.3731601|Louny|Ústecký kraj
Blanné	15.8832458|48.9919365|Znojmo|Jihomoravský kraj
Blansko	16.6477552|49.3648502|Blansko|Jihomoravský kraj
Blatce	14.6031506|50.502886|Česká Lípa|Liberecký kraj
Blatec	17.238573|49.5283435|Olomouc|Olomoucký kraj
Blatná	13.8817644|49.424893|Strakonice|Jihočeský kraj
Blatnice	15.871331|49.0701347|Třebíč|Kraj Vysočina	13.1559964|49.7197238|Plzeň-sever|Plzeňský kraj	17.45|48.95|Česká republika|696 71
Blatnice pod Svatým Antonínkem	17.465969|48.9467235|Hodonín|Jihomoravský kraj
Blatnička	17.5300511|48.9355088|Hodonín|Jihomoravský kraj
Blatno	13.3580723|50.5116992|Chomutov|Ústecký kraj	13.3897093|50.0969263|Louny|Ústecký kraj
Blažejov	15.0964532|49.1421951|Jindřichův Hradec|Jihočeský kraj
Blažejovice	15.1999363|49.6197968|Benešov|Středočeský kraj
Blazice	17.6453014|49.4424698|Kroměříž|Zlínský kraj
Blažim	13.6285826|50.4068499|Louny|Ústecký kraj	13.0476242|49.9159244|Plzeň-sever|Plzeňský kraj
Blažkov	16.1851674|49.4730735|Žďár nad Sázavou|Kraj Vysočina
Blažovice	16.7861155|49.1656853|Brno-venkov|Jihomoravský kraj
Blešno	15.9306459|50.2139112|Hradec Králové|Královéhradecký kraj
Blevice	14.2361673|50.2097254|Kladno|Středočeský kraj
Blížejov	12.9892664|49.5000149|Domažlice|Plzeňský kraj
Blíževedly	14.3964981|50.6084033|Česká Lípa|Liberecký kraj
Blízkov	15.9087103|49.4004838|Žďár nad Sázavou|Kraj Vysočina
Blížkovice	15.8348181|48.9997621|Znojmo|Jihomoravský kraj
Blovice	13.5400989|49.5822034|Plzeň-jih|Plzeňský kraj
Blšany	13.4712128|50.2173414|Louny|Ústecký kraj
Blšany u Loun	13.8526574|50.3469858|Louny|Ústecký kraj
Blučina	16.6445006|49.0549661|Brno-venkov|Jihomoravský kraj
Bludov	16.9280114|49.9410159|Šumperk|Olomoucký kraj
Bobnice	15.0535223|50.2195812|Nymburk|Středočeský kraj
Bobrová	16.1187716|49.4750913|Žďár nad Sázavou|Kraj Vysočina
Bobrůvka	16.0938122|49.4486399|Žďár nad Sázavou|Kraj Vysočina
Bocanovice	18.7384143|49.5690736|Frýdek-Místek|Moravskoslezský kraj
Bochoř	17.4283594|49.421375|Přerov|Olomoucký kraj
Bochov	13.0451816|50.1509066|Karlovy Vary|Karlovarský kraj
Bochovice	15.8963237|49.3208241|Třebíč|Kraj Vysočina
Boháňka	15.7083847|50.3657939|Jičín|Královéhradecký kraj
Boharyně	15.6308607|50.203811|Hradec Králové|Královéhradecký kraj
Bohaté Málkovice	17.0141844|49.1890262|Vyškov|Jihomoravský kraj
Bohatice	14.6793255|50.6689328|Česká Lípa|Liberecký kraj
Bohdalec	16.0597695|49.4742788|Žďár nad Sázavou|Kraj Vysočina
Bohdalice - Pavlovice	17.0301282|49.2140425|Vyškov|Jihomoravský kraj
Bohdalín	15.0158434|49.307681|Pelhřimov|Kraj Vysočina
Bohdalov	15.8758232|49.4792123|Žďár nad Sázavou|Kraj Vysočina
Bohdalovice	14.2867639|48.7428402|Český Krumlov|Jihočeský kraj
Bohdaneč	15.2225557|49.7781734|Kutná Hora|Středočeský kraj
Bohdašín	16.2250527|50.3384613|Rychnov nad Kněžnou|Královéhradecký kraj
Bohdíkov	16.904338|50.0099583|Šumperk|Olomoucký kraj
Bohostice	14.1381328|49.602143|Příbram|Středočeský kraj
Bohumilice	13.8163414|49.0960804|Prachatice|Jihočeský kraj
Bohumín	18.3569743|49.9043259|Karviná|Moravskoslezský kraj
Bohunice	13.9731868|49.1323958|Prachatice|Jihočeský kraj
Bohuňov	16.4638545|49.599098|Svitavy|Pardubický kraj	16.2024466|49.560408|Žďár nad Sázavou|Kraj Vysočina
Bohuňovice	17.2869367|49.663012|Olomouc|Olomoucký kraj
Bohušice	15.8521258|49.0851066|Třebíč|Kraj Vysočina
